OID,OBJECTID,Codigo,Abscisa_in,Abscisa_fi,Abscisa_pl,GlobalID_1,SHAPE_Leng,ID_dragado,Volumen_m3,Longitud,Fecha_inic,Fecha_fina,Draga,Contrato,Estado,Tramo,Municipio,Shape_Le_1,Shape_Area,concatenad
-1,0,685750603000180121,K603+000,K603+575,603000.0000000, ,0.000000000000000,154,19746.000000000000000,575.000000000000000,18/01/2021 0:00:00,23/01/2021 0:00:00,Castor,033-2020,Finalizado,Puente Pumarejo a Barrancabermeja,Puerto Wilches,1396.443062767065612,33501.445450238672493,154Puerto Wilches
-1,0,685758611000200121,K611+000,K611+325,611000.0000000, ,0.000000000000000,155,9800.000000000000000,325.000000000000000,20/01/2021 0:00:00,29/01/2021 0:00:00,Niña Amira,033-2020,Finalizado,Puente Pumarejo a Barrancabermeja,Puerto Wilches,673.059392398425075,14793.625790973572293,155Puerto Wilches
-1,0,685750603000300121,K603+000,K603+275,603000.0000000, ,0.000000000000000,156,10088.000000000000000,275.000000000000000,30/01/2021 0:00:00,5/02/2021 0:00:00,Niña Amira,033-2020,Finalizado,Puente Pumarejo a Barrancabermeja,Puerto Wilches,853.925539079256509,19047.038904884680960,156Puerto Wilches
-1,0,685750602000050221,K602+000,K603+050,602000.0000000, ,0.000000000000000,157,48265.000000000000000,1050.000000000000000,5/02/2021 0:00:00,20/02/2021 0:00:00,Niña Amira,033-2020,Finalizado,Puente Pumarejo a Barrancabermeja,Puerto Wilches,2591.351853709174520,64669.866102000254614,157Puerto Wilches
-1,0,685750602000220221,K602+000,K602+000,602000.0000000, ,0.000000000000000,158,9883.000000000000000,425.000000000000000,22/02/2021 0:00:00,27/02/2021 0:00:00,Niña Amira,033-2020,Finalizado,Puente Pumarejo a Barrancabermeja,Puerto Wilches,991.604851095522918,23077.028926672628586,158Puerto Wilches
-1,0,136704569000270221,K569+000,K569+675,569000.0000000, ,0.000000000000000,159,32818.000000000000000,675.000000000000000,27/02/2021 0:00:00,4/02/2021 0:00:00,Castor,033-2020,Finalizado,Puente Pumarejo a Barrancabermeja,San Pablo,1409.181841639473532,33927.944460088321648,159San Pablo
-1,0,136704572000070221,K572+000,K572+600,572000.0000000, ,0.000000000000000,160,25816.000000000000000,600.000000000000000,7/02/2021 0:00:00,16/02/2021 0:00:00,Castor,033-2020,Finalizado,Puente Pumarejo a Barrancabermeja,San Pablo,1517.715282779323843,36771.396566953582806,160San Pablo
-1,,135497301000240121,K301+000,K301+775,301000.0000000,,,161,52520.000000000000000,775.000000000000000,24/01/2021 0:00:00,25/02/2021 0:00:00,Milagros,033-2020,Finalizado,Puente Pumarejo a Barrancabermeja,Pinillos,1849.556522963278439,45003.369076641502033,161Pinillos
-1,,685750601000060321,K601+000,K601+625,601000.0000000,,,162,15236.000000000000000,625.000000000000000,6/03/2021 0:00:00,20/03/2021 0:00:00,Niña Amira,033-2020,Finalizado,Puente Pumarejo a Barrancabermeja,Puerto Wilches,1571.785212687826515,38151.886633036592684,162Puerto Wilches
-1,,135497295000030321,K295+000,K295+200,295000.0000000,,,163,6617.000000000000000,200.000000000000000,3/03/2021 0:00:00,11/03/2021 0:00:00,Milagros,033-2020,Finalizado,Puente Pumarejo a Barrancabermeja,Pinillos,594.536215820465372,12685.394796547670921,163Pinillos
-1,,685750603000190721,K603+000,K603+810,603000.0000000,,,164,22077.000000000000000,810.000000000000000,19/07/2021 0:00:00,3/08/2021 0:00:00,Triunfo,011-2021,Finalizado,Puente Pumarejo a Barrancabermeja,Puerto Wilches,2257.040334454777167,55521.337942540114454,164Puerto Wilches
-1,,685750602000050821,K602+000,K602+620,602000.0000000,,,165,15677.000000000000000,620.000000000000000,5/08/2021 0:00:00,11/08/2021 0:00:00,Triunfo,011-2021,Finalizado,Puente Pumarejo a Barrancabermeja,"Puerto Wilches
",1539.483199113419005,37183.414471126787248,"165Puerto Wilches
"
-1,,685750601000130821,K601+000,K601+750,601000.0000000,,,166,33024.000000000000000,750.000000000000000,13/08/2021 0:00:00,27/08/2021 0:00:00,Triunfo,011-2021,Finalizado,Puente Pumarejo a Barrancabermeja,Puerto Wilches,1890.676312127936853,46413.347483950914466,166Puerto Wilches
-1,,685752591000190721,K591+000,K591+270,601000.0000000,,,167,1957.000000000000000,270.000000000000000,19/07/2021 0:00:00,28/07/2021 0:00:00,Clementina,011-2021,Finalizado,Puente Pumarejo a Barrancabermeja,Puerto Wilches,1197.637502683204048,28342.308786253255676,167Puerto Wilches
-1,,685752591000040821,K591+000,K591+550,591000.0000000,,,168,11940.000000000000000,550.000000000000000,4/08/2021 0:00:00,15/08/2021 0:00:00,Clementina,011-2021,Finalizado,Puente Pumarejo a Barrancabermeja,Puerto Wilches,1506.489549261710408,45926.186301422880206,168Puerto Wilches
-1,,685750601000190821,K601+000,K601+460,601000.0000000,,,169,20709.000000000000000,460.000000000000000,19/08/2021 0:00:00,3/09/2021 0:00:00,Clementina,011-2021,Finalizado,Puente Pumarejo a Barrancabermeja,Puerto Wilches,1092.388959090399112,25920.272466839902336,169Puerto Wilches
-1,,685750601000310821,K601+000,K601+100,601000.0000000,,,170,3108.000000000000000,100.000000000000000,31/08/2021 0:00:00,1/09/2021 0:00:00,Triunfo,011-2021,Finalizado,Puente Pumarejo a Barrancabermeja,Puerto Wilches,309.404032827926244,5240.615884679235023,170Puerto Wilches
-1,,685750601000050921,K601+000,K601+260,601000.0000000,,,171,15854.000000000000000,260.000000000000000,5/09/2021 0:00:00,8/09/2021 0:00:00,Triunfo,011-2021,Finalizado,Puente Pumarejo a Barrancabermeja,Puerto Wilches,743.973947888653584,13240.608632063027471,171Puerto Wilches
-1,,685750601000090921,K601+000,K601+480,601000.0000000,,,172,29493.000000000000000,480.000000000000000,9/09/2021 0:00:00,16/09/2021 0:00:00,Triunfo,011-2021,Finalizado,Puente Pumarejo a Barrancabermeja,Puerto Wilches,1362.745331445247757,32642.032036415039329,172Puerto Wilches
-1,,685750601000170921,K601+000,K601+760,601000.0000000,,,173,71305.000000000000000,760.000000000000000,17/09/2021 0:00:00,7/10/2021 0:00:00,Triunfo,011-2021,Finalizado,Puente Pumarejo a Barrancabermeja,Puerto Wilches,1890.596243095815453,46365.919913900470419,173Puerto Wilches
-1,,685750601000060921,K601+000,K601+340,601000.0000000,,,174,29832.000000000000000,340.000000000000000,6/09/2021 0:00:00,22/09/2021 0:00:00,Clementina,011-2021,Finalizado,Puente Pumarejo a Barrancabermeja,Puerto Wilches,1053.527495829199097,22283.817491379166313,174Puerto Wilches
-1,,685750601000240921,K601+000,K601+380,601000.0000000,,,175,11421.000000000000000,380.000000000000000,24/09/2021 0:00:00,30/09/2021 0:00:00,Clementina,011-2021,Finalizado,Puente Pumarejo a Barrancabermeja,Puerto Wilches,1167.756495920659063,27496.271583592617390,175Puerto Wilches
-1,,685750601000091021,K601+000,K601+460,601000.0000000,,,176,43255.000000000000000,460.000000000000000,9/10/2021 0:00:00,19/10/2021 0:00:00,Triunfo,011-2021,Finalizado,Puente Pumarejo a Barrancabermeja,Puerto Wilches,1404.393828812244237,33382.455370701922220,176Puerto Wilches
-1,,685750601000221021,K601+000,K601+320,601000.0000000,,,177,27216.000000000000000,320.000000000000000,22/10/2021 0:00:00,29/10/2021 0:00:00,Triunfo,011-2021,Finalizado,Puente Pumarejo a Barrancabermeja,Puerto Wilches,1461.063528683879440,32631.209916872630856,177Puerto Wilches
-1,,685750601000011021,K601+000,K601+220,601000.0000000,,,178,7620.000000000000000,220.000000000000000,1/10/2021 0:00:00,7/10/2021 0:00:00,Clementina,011-2021,Finalizado,Puente Pumarejo a Barrancabermeja,Puerto Wilches,729.811109232335639,15434.975018439594351,178Puerto Wilches
-1,,685750601000201021,K601+000,K601+180,601000.0000000,,,179,12667.000000000000000,180.000000000000000,20/10/2021 0:00:00,26/10/2021 0:00:00,Clementina,011-2021,Finalizado,Puente Pumarejo a Barrancabermeja,Puerto Wilches,608.742447411402850,13102.526460355404197,179Puerto Wilches
-1,,680817620000151121,K620+000,K620+780,620000.0000000,,,180,54752.000000000000000,780.000000000000000,15/11/2021 0:00:00,25/11/2021 0:00:00,Triunfo,011-2021,Finalizado,Puente Pumarejo a Barrancabermeja,Barrancabermeja,1495.383879742251338,36237.255238554476819,180Barrancabermeja
-1,,685752592000021121,K592+000,K592+406,592000.0000000,,,181,18324.000000000000000,406.000000000000000,2/11/2021 0:00:00,18/11/2021 0:00:00,Clementina,011-2021,Finalizado,Puente Pumarejo a Barrancabermeja,Puerto Wilches,1584.545303657270097,38475.603035123269365,181Puerto Wilches
-1,,685752592000191121,K592+000,K592+200,592000.0000000,,,182,7038.000000000000000,200.000000000000000,19/11/2021 0:00:00,25/11/2021 0:00:00,Clementina,011-2021,Finalizado,Puente Pumarejo a Barrancabermeja,Puerto Wilches,653.230744796982208,14372.372714336093850,182Puerto Wilches
-1,,680817620000011221,K620+000,K620+740,620000.0000000,,,183,50900.000000000000000,740.000000000000000,1/12/2021 0:00:00,12/12/2021 0:00:00,Triunfo,011-2021,Finalizado,Puente Pumarejo a Barrancabermeja,Barrancabermeja,1495.383879742331374,36237.255298288720951,183Barrancabermeja
-1,,680817620000161221,K620+000,K620+860,620000.0000000,,,184,28597.000000000000000,860.000000000000000,16/12/2021 0:00:00,26/12/2021 0:00:00,Triunfo,011-2021,Finalizado,Puente Pumarejo a Barrancabermeja,Barrancabermeja,1621.107251637643003,39658.734603856537433,184Barrancabermeja
-1,,685750601000291121,K601+000,K601+540,601000.0000000,,,185,20256.000000000000000,540.000000000000000,29/11/2021 0:00:00,13/12/2021 0:00:00,Clementina,011-2021,Finalizado,Puente Pumarejo a Barrancabermeja,Puerto Wilches,1336.749133873957135,32270.922044176113559,185Puerto Wilches
-1,,685750601000151221,K601+000,K601+340,601000.0000000,,,186,15718.000000000000000,340.000000000000000,15/12/2021 0:00:00,22/12/2021 0:00:00,Clementina,011-2021,Finalizado,Puente Pumarejo a Barrancabermeja,Puerto Wilches,959.413005381784956,19990.969565272382169,186Puerto Wilches
-1,,685750601000221221,K601+000,K601+300,601000.0000000,,,187,13730.000000000000000,300.000000000000000,22/12/2021 0:00:00,28/12/2021 0:00:00,Clementina,011-2021,Finalizado,Puente Pumarejo a Barrancabermeja,Puerto Wilches,734.116799411437341,15179.037526957281443,187Puerto Wilches
-1,,685751599000010122,K599+000,K599+880,599000.0000000,,,188,36795.000000000000000,880.000000000000000,1/01/2022 0:00:00,10/01/2022 0:00:00,Triunfo,011-2021,Finalizado,Puente Pumarejo a Barrancabermeja,Puerto Wilches,2768.649322710971319,69203.757159212807892,188Puerto Wilches
-1,,685751599000291221,K599+000,K599+440,599000.0000000,,,189,9806.000000000000000,440.000000000000000,29/12/2021 0:00:00,6/01/2022 0:00:00,Clementina,011-2021,Finalizado,Puente Pumarejo a Barrancabermeja,Puerto Wilches,1453.782150211526414,35093.107865570775175,189Puerto Wilches
-1,,685752593000120122,K593+000,K593+480,593000.0000000,,,190,27161.000000000000000,480.000000000000000,12/01/2022 0:00:00,19/01/2022 0:00:00,Triunfo,011-2021,Finalizado,Puente Pumarejo a Barrancabermeja,Puerto Wilches,1420.841447128044365,33955.529369899537414,190Puerto Wilches
-1,,685751599000070122,K599+000,K599+600,599000.0000000,,,191,13437.000000000000000,600.000000000000000,7/01/2022 0:00:00,14/01/2022 0:00:00,Clementina,011-2021,Finalizado,Puente Pumarejo a Barrancabermeja,Puerto Wilches,1539.453497687513618,37302.706099546958285,191Puerto Wilches
-1,,685752593000200122,K593+000,K593+320,593000.0000000,,,192,14037.000000000000000,320.000000000000000,20/01/2022 0:00:00,24/01/2022 0:00:00,Triunfo,011-2021,Finalizado,Puente Pumarejo a Barrancabermeja,Puerto Wilches,1532.265953211652914,36794.137098857740057,192Puerto Wilches
-1,,685751599000160122,K599+000,K599+310,599000.0000000,,,193,13847.000000000000000,310.000000000000000,16/01/2022 0:00:00,24/01/2022 0:00:00,Clementina,011-2021,Finalizado,Puente Pumarejo a Barrancabermeja,Puerto Wilches,1116.040733446047170,26271.594525954995333,193Puerto Wilches
-1,,685752593000260122,K593+000,K593+280,593000.0000000,,,194,14011.000000000000000,280.000000000000000,26/01/2022 0:00:00,31/01/2022 0:00:00,Triunfo,011-2021,Finalizado,Puente Pumarejo a Barrancabermeja,Puerto Wilches,676.269434257405010,13989.390052692671816,194Puerto Wilches
-1,,685751599000270122,K599+000,K599+90,,,,195,2783.000000000000000,90.000000000000000,27/01/2022 0:00:00,30/01/2022 0:00:00,Clementina,011-2021,Finalizado,Puente Pumarejo a Barrancabermeja,Puerto Wilches,285.124724715229092,4567.217280014700009,195Puerto Wilches
-1,,685752593000100222,K593+000,K593+360,,,,196,18677.000000000000000,360.000000000000000,10/02/2022 0:00:00,19/02/2022 0:00:00,Triunfo,011-2021,Finalizado,Puente Pumarejo a Barrancabermeja,Puerto Wilches,699.969597232271667,14234.146535259675147,196Puerto Wilches
-1,,685752593000200222,K593+000,K593+180,,,,197,7459.000000000000000,180.000000000000000,20/02/2022 0:00:00,22/02/2022 0:00:00,Triunfo,011-2021,Finalizado,Puente Pumarejo a Barrancabermeja,Puerto Wilches,433.311067715132936,8275.302775295493120,197Puerto Wilches
-1,,685751599000100222,K599+000,K599+180,,,,198,5452.000000000000000,180.000000000000000,10/02/2022 0:00:00,12/02/2022 0:00:00,Clementina,011-2021,Finalizado,Puente Pumarejo a Barrancabermeja,Puerto Wilches,285.044595251624912,4563.485628748334420,198Puerto Wilches
-1,,685751599000130222,K599+000,K599+460,,,,199,13070.000000000000000,460.000000000000000,13/02/2022 0:00:00,20/02/2022 0:00:00,Clementina,011-2021,Finalizado,Puente Pumarejo a Barrancabermeja,Puerto Wilches,1116.040733446400964,26271.586335626005166,199Puerto Wilches
-1,,685751599000210222,K599+000,K599+320,,,,200,12380.000000000000000,320.000000000000000,21/02/2022 0:00:00,1/03/2022 0:00:00,Clementina,011-2021,Finalizado,Puente Pumarejo a Barrancabermeja,Puerto Wilches,1064.800029657538971,24102.225608816039312,200Puerto Wilches
-1,,680816626000090322,K626+000,K626+460,,,,201,13505.000000000000000,460.000000000000000,9/03/2022 0:00:00,18/03/2022 0:00:00,Triunfo,011-2021,Finalizado,Puente Pumarejo a Barrancabermeja,Barrancabermeja,1594.276927799822943,38744.701059258484747,201Barrancabermeja
-1,,680816626000180322,K626+000,K626+520,,,,202,18077.000000000000000,520.000000000000000,18/03/2022 0:00:00,22/03/2022 0:00:00,Triunfo,011-2021,Finalizado,Puente Pumarejo a Barrancabermeja,Barrancabermeja,1786.613117572443571,43715.872208123335440,202Barrancabermeja
-1,,680816626000240322,K626+000,K626+480,,,,203,16424.000000000000000,480.000000000000000,24/03/2022 0:00:00,29/03/2022 0:00:00,Triunfo,011-2021,Finalizado,Puente Pumarejo a Barrancabermeja,Barrancabermeja,1594.265767480583463,38678.022303900004772,203Barrancabermeja
-1,,685754518000070322,K518+000,K518+400,,,,204,16525.000000000000000,400.000000000000000,7/03/2022 0:00:00,14/03/2022 0:00:00,Clementina,011-2021,Finalizado,Puente Pumarejo a Barrancabermeja,Puerto Wilches,1381.971274987920424,33148.007086788988090,204Puerto Wilches
-1,,685754518000150322,K518+000,K518+400,,,,205,9138.000000000000000,400.000000000000000,15/03/2022 0:00:00,22/03/2022 0:00:00,Clementina,011-2021,Finalizado,Puente Pumarejo a Barrancabermeja,Puerto Wilches,1254.011770027790590,32426.465410143540794,205Puerto Wilches
-1,,685754518000150000,K518+000,K518+400,,,,206,9138.000000000000000,400.000000000000000,15/03/2022 0:00:00,22/03/2022 0:00:00,Clementina,011-2021,Finalizado,Puente Pumarejo a Barrancabermeja,Puerto Wilches,1248.297402681241920,32067.107822244463023,206Puerto Wilches
-1,,685754518000230322,K518+000,K518+520,,,,207,22397.000000000000000,520.000000000000000,23/03/2022 0:00:00,30/03/2022 0:00:00,Clementina,011-2021,Finalizado,Puente Pumarejo a Barrancabermeja,Puerto Wilches,1532.242105052664101,39587.757730676705251,207Puerto Wilches
-1,,680816629380020322,K629+380,K629+860,,,,208,33370.000000000000000,480.000000000000000,2/03/2022 0:00:00,12/03/2022 0:00:00,Cormagdalena 1,,Finalizado,Puente Pumarejo a Barrancabermeja,Barrancabermeja,1316.626148783050439,31498.952084531840228,208Barrancabermeja
-1,,685758613000130322,K613+000,K613+600,,,,209,27566.000000000000000,600.000000000000000,13/03/2022 0:00:00,24/03/2022 0:00:00,Cormagdalena 1,,Finalizado,Puente Pumarejo a Barrancabermeja,Puerto Wilches,1596.545489835534454,38858.354551796663145,209Puerto Wilches
-1,,685758613060240422,K613+060,K613+880,,,,210,48237.000000000000000,820.000000000000000,24/04/2022 0:00:00,20/05/2022 0:00:00,Cormagdalena 1,,Finalizado,Puente Pumarejo a Barrancabermeja,Puerto Wilches,1641.097487856538237,40259.768642961782461,210Puerto Wilches
-1,,685758612000230522,K612+000,K612+400,,,,211,26113.000000000000000,400.000000000000000,23/05/2022 0:00:00,3/06/2022 0:00:00,Cormagdalena 1,,Finalizado,Puente Pumarejo a Barrancabermeja,Puerto Wilches,1136.876172287231157,26868.659637688622752,211Puerto Wilches
-1,,680816629250240822,K629+250,K629+600,,,,212,20210.000000000000000,350.000000000000000,24/08/2022 0:00:00,1/09/2022 0:00:00,Cormagdalena 1,,Finalizado,Puente Pumarejo a Barrancabermeja,Barrancabermeja,1116.118694322900410,26327.438746849304152,212Barrancabermeja
-1,,680816629000170822,K629+000,K629+250,,,,213,17900.000000000000000,250.000000000000000,17/08/2022 0:00:00,23/08/2022 0:00:00,Cormagdalena 1,,Finalizado,Puente Pumarejo a Barrancabermeja,Barrancabermeja,447.151122971633129,8705.653879200755910,213Barrancabermeja
-1,,680816629000020922,K629+000,K629+375,,,,214,12975.000000000000000,375.000000000000000,2/09/2022 0:00:00,12/09/2022 0:00:00,Cormagdalena 1,,Finalizado,Puente Pumarejo a Barrancabermeja,Barrancabermeja,765.577466107745636,17006.018503540948586,214Barrancabermeja
-1,,680816628000241122,K628+000,K628+650,,,,215,21697.000000000000000,650.000000000000000,24/11/2022 0:00:00,29/11/2022 0:00:00,Cormagdalena 1,,Finalizado,Puente Pumarejo a Barrancabermeja,Barrancabermeja,1423.843487493722478,34077.341541351910564,215Barrancabermeja
-1,,685759607000130522,K607+000,K607+390,,,,216,69585.100000000005821,390.000000000000000,13/05/2022 0:00:00,25/06/2022 0:00:00,Niña Amira,008-2022,Finalizado,Puente Pumarejo a Barrancabermeja,Puerto Wilches,1295.788118174534929,30888.439515070818743,216Puerto Wilches
-1,,685750600000130522,K600+000,K600+325,,,,217,99666.300000000002910,325.000000000000000,13/05/2022 0:00:00,25/06/2022 0:00:00,Titan,008-2022,Finalizado,Puente Pumarejo a Barrancabermeja,Puerto Wilches,1109.343625082504786,26075.193642598576844,217Puerto Wilches
-1,,685750600000260622,K600+000,K600+450,,,,218,31283.400000000001455,450.000000000000000,26/06/2022 0:00:00,25/07/2022 0:00:00,Titan,008-2022,Finalizado,Puente Pumarejo a Barrancabermeja,Puerto Wilches,1257.212952111532331,29235.841805408646906,218Puerto Wilches
-1,,685750600350260722,K600+350,K600+950,,,,219,59322.599999999998545,600.000000000000000,26/07/2022 0:00:00,25/08/2022 0:00:00,Niña Amira,008-2022,Finalizado,Puente Pumarejo a Barrancabermeja,Puerto Wilches,2495.462174849164967,62061.354216867664945,219Puerto Wilches
-1,,685751599000260722,K599+000,K599+325,,,,220,23531.139999999999418,325.000000000000000,26/07/2022 0:00:00,25/08/2022 0:00:00,Titan,008-2022,Finalizado,Puente Pumarejo a Barrancabermeja,Puerto Wilches,1095.685468227549563,25708.369992646967148,220Puerto Wilches
-1,,685751599000260822,K599+000,K599+747,,,,221,54561.000000000000000,747.000000000000000,26/08/2022 0:00:00,25/09/2022 0:00:00,Niña Amira,008-2022,Finalizado,Puente Pumarejo a Barrancabermeja,Puerto Wilches,2777.294214450178970,69529.207629050943069,221Puerto Wilches
-1,,685750600000260000,K600+000,K600+697,,,,222,49820.000000000000000,697.000000000000000,26/08/2022 0:00:00,25/09/2022 0:00:00,Titan,008-2022,Finalizado,Puente Pumarejo a Barrancabermeja,Puerto Wilches,3319.724801153585759,83504.279243244498502,222Puerto Wilches
-1,,685758612000261022,K612+000,K612+700,,,,223,119376.000000000000000,700.000000000000000,26/10/2022 0:00:00,25/11/2022 0:00:00,Niña Amira,008-2022,Finalizado,Puente Pumarejo a Barrancabermeja,Puerto Wilches,1853.830591646950325,45481.849830759259930,223Puerto Wilches
-1,,680818616000260223,K616+000,K616+750,,,,224,4086.000000000000000,650.000000000000000,26/02/2023 0:00:00,25/03/2023 0:00:00,Niña Amira,008-2022,Finalizado,Puente Pumarejo a Barrancabermeja,Barrancabermeja,1625.875670633361324,39538.513376793562202,224Barrancabermeja
-1,,685752592375260223,K592+375,K592+900,,,,225,37079.000000000000000,525.000000000000000,26/02/2023 0:00:00,25/03/2023 0:00:00,Titan,008-2022,Finalizado,Puente Pumarejo a Barrancabermeja,Puerto Wilches,1939.750475590758015,47622.651979443558957,225Puerto Wilches
-1,,680818615000260323,K615+000,K615+575,,,,226,83092.000000000000000,575.000000000000000,26/03/2023 0:00:00,25/04/2023 0:00:00,Niña Amira,008-2022,Finalizado,Puente Pumarejo a Barrancabermeja,Barrancabermeja,1041.759442807894402,24259.080307746578910,226Barrancabermeja
-1,,685756506000260323,K506+000,K506+750,,,,227,31005.000000000000000,750.000000000000000,26/03/2023 0:00:00,25/04/2023 0:00:00,Titan,008-2022,Finalizado,Puente Pumarejo a Barrancabermeja,Puerto Wilches,2041.736325559762463,50360.910765851600445,227Puerto Wilches
-1,,680818615575260423,K615+575,K615+625,,,,228,17180.000000000000000,50.000000000000000,26/04/2023 0:00:00,25/05/2023 0:00:00,Niña Amira,008-2022,Finalizado,Puente Pumarejo a Barrancabermeja,Barrancabermeja,388.310313557324150,7356.560545122511940,228Barrancabermeja
-1,,680816632000260423,K632+000,K632+125,,,,229,3790.000000000000000,125.000000000000000,26/04/2023 0:00:00,25/05/2023 0:00:00,Niña Amira,008-2022,Finalizado,Puente Pumarejo a Barrancabermeja,Barrancabermeja,357.819436148460795,6618.585006282763061,229Barrancabermeja
-1,,685756505000260423,K505+000,K505+500,,,,230,38832.000000000000000,550.000000000000000,26/04/2023 0:00:00,25/05/2023 0:00:00,Titan,008-2022,Finalizado,Puente Pumarejo a Barrancabermeja,Puerto Wilches,1564.305806400982874,37910.271389439025370,230Puerto Wilches
-1,,680816629000120523,K629+000,K629+240,,,,231,17000.000000000000000,240.000000000000000,12/05/2023 0:00:00,18/05/2023 0:00:00,Cormagdalena 1,,Finalizado,Puente Pumarejo a Barrancabermeja,Barrancabermeja,752.823829853052644,16633.191875713084301,231Barrancabermeja
-1,,680816629240190523,K629+240,K629+840,,,,232,40408.000000000000000,600.000000000000000,19/05/2023 0:00:00,31/05/2023 0:00:00,Cormagdalena 1,,Finalizado,Puente Pumarejo a Barrancabermeja,Barrancabermeja,1123.273500595818632,26445.530471088000922,232Barrancabermeja
-1,,680816629000010623,K629+000,K629+240,,,,233,10180.000000000000000,240.000000000000000,1/06/2023 0:00:00,8/06/2023 0:00:00,Cormagdalena 1,,Finalizado,Puente Pumarejo a Barrancabermeja,Barrancabermeja,687.267506244081915,15123.535691876935743,233Barrancabermeja
-1,,6808166291025090000,K629+1025,K629+770,,,,234,11852.000000000000000,255.000000000000000,9/08/2023 0:00:00,17/08/2023 0:00:00,Titan,0-348-2023,Finalizado,Puente Pumarejo a Barrancabermeja,Barrancabermeja,1562.819454123560035,37824.466658564626414,234Barrancabermeja
-1,,680816632000240823,K632+000,K632+400,,,,235,28959.000000000000000,400.000000000000000,24/08/2023 0:00:00,31/08/2023 0:00:00,Niña Amira,0-348-2023,Finalizado,Puente Pumarejo a Barrancabermeja,Barrancabermeja,898.746981304028509,20685.433268643901101,235Barrancabermeja
-1,,680816632 400010923,K632+ 400,K632+ 680,,,,236,21372.000000000000000,280.000000000000000,1/09/2023 0:00:00,6/09/2023 0:00:00,Niña Amira,0-348-2023,Finalizado,Puente Pumarejo a Barrancabermeja,Barrancabermeja,260.879180093560706,3916.838799380374439,236Barrancabermeja
-1,,680816629 1100080923,K629+ 1100,K629+ 856,,,,237,26228.000000000000000,244.000000000000000,8/09/2023 0:00:00,18/09/2023 0:00:00,Niña Amira,0-348-2023,Finalizado,Puente Pumarejo a Barrancabermeja,Barrancabermeja,1365.509045064449310,32693.019745891415369,237Barrancabermeja
-1,,680817615000210923,K615+000,K615+384,,,,238,21591.000000000000000,384.000000000000000,21/09/2023 0:00:00,30/09/2023 0:00:00,Niña Amira,0-348-2023,Finalizado,Puente Pumarejo a Barrancabermeja,Barrancabermeja,743.116415210867899,16457.825929844915663,238Barrancabermeja
-1,,680816629125020923,K629+125,K629+837,,,,239,56767.000000000000000,712.000000000000000,2/09/2023 0:00:00,17/09/2023 0:00:00,Titan,0-348-2023,Finalizado,Puente Pumarejo a Barrancabermeja,Barrancabermeja,1594.646876333946238,38756.767844319729193,239Barrancabermeja
-1,,680816629200190923,K629+200,K629+390,,,,240,10009.000000000000000,190.000000000000000,19/09/2023 0:00:00,22/09/2023 0:00:00,Titan,0-348-2023,Finalizado,Puente Pumarejo a Barrancabermeja,Barrancabermeja,700.943316947113317,15393.967408918677393,240Barrancabermeja
-1,,680817615384011023,K615+384,K615+1109,,,,241,68340.000000000000000,725.000000000000000,1/10/2023 0:00:00,18/10/2023 0:00:00,Niña Amira,0-348-2023,Finalizado,Puente Pumarejo a Barrancabermeja,Barrancabermeja,1994.705828065588776,49134.112339970990433,241Barrancabermeja
-1,,680816629150201023,K629+150,K629+565,,,,242,42349.000000000000000,415.000000000000000,20/10/2023 0:00:00,,Niña Amira,0-348-2023,Finalizado,Puente Pumarejo a Barrancabermeja,Barrancabermeja,951.130074546876244,22006.088857771217590,242Barrancabermeja
-1,,680816629090823,K629+000,K629+976,,,,243,68619.000000000000000,967.000000000000000,9/08/2023 0:00:00,17/09/2023 0:00:00,Titan,,Finalizado,Puente Pumarejo a Barrancabermeja,Barrancabermeja,1945.773772400798634,47944.198351738814381,243Barrancabermeja
-1,,11596000021023,K596+000,K596+550,,,,244,21396.000000000000000,550.000000000000000,2/10/2023 0:00:00,19/10/2023 0:00:00,Titan,0-348-2023,Finalizado,Puente Pumarejo a Barrancabermeja,Puerto Wilches,967.875773541386138,22430.732777956585778,244Puerto Wilches
-1,,11596000201023,K596+000,K596+525,,,,245,24608.000000000000000,525.000000000000000,20/10/2023 0:00:00,27/10/2023 0:00:00,Titan,0-348-2023,Finalizado,Puente Pumarejo a Barrancabermeja,Puerto Wilches,947.198418391067321,21901.199843674043223,245Puerto Wilches
-1,,629100101023,K629+100,K629+430,,,,246,29693.000000000000000,330.000000000000000,10/10/2023 0:00:00,18/10/2023 0:00:00,Victory,0-348-2023 ,Finalizado,Puente Pumarejo a Barrancabermeja,Barrancabermeja,922.650355615528383,21272.918008508531784,246Barrancabermeja
-1,,17554000031123,K554+000,K554+620,,,,247,66222.000000000000000,620.000000000000000,3/11/2023 0:00:00,17/11/2023 0:00:00,Titan,0-348-2023,Finalizado,Puente Pumarejo a Barrancabermeja,Puerto Wilches,1379.949717366288951,33162.348809926435933,247Puerto Wilches
-1,,17554090211123,K554+090,K554+425,,,,248,26678.000000000000000,335.000000000000000,21/11/2023 0:00:00,,Titan,0-348-2023,Finalizado,Puente Pumarejo a Barrancabermeja,Puerto Wilches,1184.543459854863613,28070.401066555172292,248Puerto Wilches
-1,,6629835021123,K629+835,K629+983,,,,249,15848.000000000000000,148.000000000000000,2/11/2023 0:00:00,6/11/2023 0:00:00,Victory,0-348-2023,Finalizado,Puente Pumarejo a Barrancabermeja,Barrancabermeja,323.105235801943479,5702.171751735830185,249Barrancabermeja
